2024-05-22 14:49:51,0.00,0.00,0.00,50.29,158.50,0.00,0.00,0.00,65.53,108.20,0.00,0.00,0.00,414.53,185.93,73.15
2024-05-22 14:49:51,0.00,0.00,0.00,50.29,158.50,0.00,0.00,0.00,42.67,0.00,0.00,0.00,0.00,461.77,152.40,0.00
2024-05-22 14:49:51,0.00,0.00,0.00,50.29,158.50,0.00,0.00,0.00,42.67,0.00,0.00,0.00,0.00,461.77,152.40,0.00
2024-05-22 14:49:51,0.00,0.00,0.00,10.67,170.69,0.00,0.00,89.92,42.67,0.00,0.00,0.00,0.00,461.77,152.40,0.00
2024-05-22 14:49:51,0.00,0.00,0.00,10.67,170.69,0.00,0.00,89.92,0.00,0.00,0.00,0.00,0.00,361.19,12.19,252.98
2024-05-22 14:49:51,0.00,0.00,0.00,10.67,170.69,0.00,0.00,89.92,0.00,0.00,0.00,0.00,0.00,361.19,12.19,252.98
2024-05-22 14:49:51,0.00,0.00,0.00,0.00,138.68,0.00,5.85,0.00,0.00,0.00,0.00,0.00,0.00,361.19,12.19,252.98
2024-05-22 14:49:52,0.00,0.00,0.00,0.00,138.68,0.00,5.85,0.00,0.00,0.00,0.00,0.00,0.00,262.13,135.64,455.68
2024-05-22 14:49:52,0.00,0.00,0.00,0.00,138.68,0.00,5.85,0.00,0.00,0.00,0.00,0.00,0.00,262.13,135.64,455.68
2024-05-22 14:49:52,0.00,0.00,0.00,74.68,303.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,262.13,135.64,455.68
2024-05-22 14:49:52,0.00,0.00,0.00,74.68,303.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,309.37,292.61,106.68
2024-05-22 14:49:52,0.00,0.00,0.00,74.68,303.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,309.37,292.61,106.68
2024-05-22 14:49:52,0.00,0.00,0.00,0.00,22.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,309.37,292.61,106.68
2024-05-22 14:49:52,0.00,0.00,0.00,0.00,22.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,952.50,124.97,44.20
2024-05-22 14:49:52,0.00,0.00,0.00,0.00,22.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,952.50,124.97,44.20
2024-05-22 14:49:52,0.00,0.00,0.00,149.35,167.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,952.50,124.97,44.20
2024-05-22 14:49:52,0.00,0.00,0.00,149.35,167.64,0.00,0.00,0.00,0.00,0.00,96.01,0.00,0.00,455.68,89.92,38.10
2024-05-22 14:49:52,0.00,0.00,0.00,149.35,167.64,0.00,0.00,0.00,0.00,0.00,96.01,0.00,0.00,455.68,89.92,38.10
2024-05-22 14:49:52,70.10,0.00,6.10,10.67,181.36,0.00,0.00,0.00,0.00,0.00,96.01,0.00,0.00,455.68,89.92,38.10
2024-05-22 14:49:52,70.10,0.00,6.10,10.67,181.36,0.00,0.00,0.00,0.00,0.00,96.01,0.00,0.00,455.68,89.92,38.10
2024-05-22 14:49:52,70.10,0.00,6.10,10.67,181.36,0.00,0.00,0.00,0.00,441.96,0.00,0.00,0.00,463.30,92.96,32.00
2024-05-22 14:49:52,181.36,0.00,0.00,0.00,155.45,0.00,0.00,0.00,0.00,441.96,0.00,0.00,0.00,463.30,92.96,32.00
2024-05-22 14:49:52,181.36,0.00,0.00,0.00,155.45,0.00,0.00,0.00,0.00,441.96,0.00,0.00,0.00,463.30,92.96,32.00
2024-05-22 14:49:52,181.36,0.00,0.00,0.00,155.45,0.00,0.00,0.00,0.00,390.14,0.00,0.00,0.00,435.86,60.96,27.43
2024-05-22 14:49:52,181.36,0.00,0.00,0.00,155.45,0.00,0.00,0.00,0.00,390.14,0.00,0.00,0.00,435.86,60.96,27.43
2024-05-22 14:49:52,39.62,0.00,0.00,10.67,144.78,0.00,0.00,0.00,0.00,390.14,0.00,0.00,0.00,435.86,60.96,27.43
2024-05-22 14:49:52,39.62,0.00,0.00,10.67,144.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,438.91,53.34,59.44
2024-05-22 14:49:52,39.62,0.00,0.00,10.67,144.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,438.91,53.34,59.44
2024-05-22 14:49:52,0.00,0.00,0.00,13.72,163.07,0.00,0.00,64.01,0.00,0.00,0.00,0.00,0.00,438.91,53.34,59.44
2024-05-22 14:49:52,0.00,0.00,0.00,13.72,163.07,0.00,0.00,64.01,0.00,0.00,0.00,0.00,0.00,420.62,120.40,416.05
2024-05-22 14:49:52,0.00,0.00,0.00,13.72,163.07,0.00,0.00,64.01,0.00,0.00,0.00,0.00,0.00,420.62,120.40,416.05
2024-05-22 14:49:52,0.00,0.00,0.00,50.29,147.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,420.62,120.40,416.05
2024-05-22 14:49:52,0.00,0.00,0.00,50.29,147.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,402.34,50.29,131.06
2024-05-22 14:49:52,0.00,0.00,0.00,50.29,147.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,402.34,50.29,131.06
2024-05-22 14:49:52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,402.34,50.29,131.06
2024-05-22 14:49:52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,211.84,50.29,64.01
2024-05-22 14:49:52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,211.84,50.29,64.01
2024-05-22 14:49:52,22.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,211.84,50.29,64.01
2024-05-22 14:49:52,22.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,676.66,88.39,62.48
2024-05-22 14:49:52,22.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,676.66,88.39,62.48
2024-05-22 14:49:52,0.00,0.00,103.63,284.99,141.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,676.66,88.39,62.48
2024-05-22 14:49:52,0.00,0.00,103.63,284.99,141.73,0.00,0.00,0.00,10.67,0.00,0.00,0.00,0.00,405.38,88.39,83.82
2024-05-22 14:49:52,0.00,0.00,103.63,284.99,141.73,0.00,0.00,0.00,10.67,0.00,0.00,0.00,0.00,405.38,88.39,83.82
